Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Shashi Kant Gupta,Male,1958-11-14T00:00:00Z,Uttar Pradesh,Not Available,2008-05-05T00:00:00Z,2020-11-13T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Not Available,KANPUR UNIVERSITY,1980,1981,Not Available,No,No,No
Shekhar Kumar Yadav,Male,1964-04-16T00:00:00Z,Uttar Pradesh,Not Available,2019-12-12T00:00:00Z,2026-04-15T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1988,1990,Uttar Pradesh,No,No,No
Sheo Kumar Singh,Male,1952-10-01T00:00:00Z,Uttar Pradesh,Not Available,2001-04-24T00:00:00Z,2014-09-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,Not Available,Allahabad University,1972,1975,Uttar Pradesh,No,No,No
Sheo Kumar Singh-I,Male,1956-01-17T00:00:00Z,Uttar Pradesh,Not Available,2016-11-15T00:00:00Z,2018-01-16T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,1978,Not Applicable,Not Applicable,No,No,No
Shilendra Kulshrestha,Male,1946-05-25T00:00:00Z,Uttar Pradesh,Not Available,2002-07-05T00:00:00Z,2008-05-24T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Gorakhpur University,Arts,GORAKHPUR UNIVERSITY,1967,Not Applicable,Not Applicable,No,No,No
Shishir Kumar,Male,1949-07-30T00:00:00Z,Uttar Pradesh,Not Available,2004-09-24T00:00:00Z,2011-07-29T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,Arts,ALLAHABAD UNIVERSITY,1972,1973,Not Available,Yes,Yes,No
Shitla Prasad Srivastava,Male,1942-06-13T00:00:00Z,Not Available,Not Available,1995-04-05T00:00:00Z,2001-01-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,Not Available,Not Applicable,Not Applicable,No,Yes,No
Shiv Charan (Sharma),Male,1947-06-20T00:00:00Z,Uttar Pradesh,Not Available,2006-11-20T00:00:00Z,2009-06-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1969,Not Applicable,Not Applicable,No,No,No
Shiv Kishor Keshote,Male,1944-01-01T00:00:00Z,Rajasthan,Not Available,1994-01-31T00:00:00Z,2006-01-03T00:00:00Z,No,No,Rajasthan,Yes,Allahabad,1994-02-17T00:00:00Z,Gujarat,1994-12-13T00:00:00Z,Rajasthan,2001-05-27T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Rajasthan,No,No,No
Shiv Shanker,Male,1947-03-04T00:00:00Z,Uttar Pradesh,Not Available,2005-10-20T00:00:00Z,2009-03-03T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Commerce,Not Available,1972,Not Applicable,Not Applicable,No,No,No
Shri Kant Tripathi,Male,1949-12-15T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2011-12-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Gorakhpur University,Science,Gorakhpur University,Not Available,Not Applicable,Not Applicable,No,No,No
Shrish Nath Tiwari,Male,Not Available,Not Available,Not Available,1996-03-22T00:00:00Z,2000-03-15T00:00:00Z,Yes,NA,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Shyam Tiwari,Male,1950-01-15T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2012-01-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,1972,Not Applicable,Not Applicable,No,No,No
Sibghat Khan,Male,1952-01-31T00:00:00Z,Uttar Pradesh,Not Available,2002-12-21T00:00:00Z,2014-01-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Aligarh Muslim University,Science,ALIGARH UNIVERSITY,1975,1975,Uttar Pradesh,No,No,No
Siddharth,Male,1965-04-15T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2027-04-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,Not Available,Allahabad University,1990,1991,Uttar Pradesh,No,No,No
Siddharth Varma,Male,1967-09-19T00:00:00Z,Uttar Pradesh,Not Available,2016-11-15T00:00:00Z,2029-09-18T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1992,1992,Uttar Pradesh,No,Yes,No
Sohan Lal Saraf,Male,1937-06-04T00:00:00Z,Not Available,Not Available,1994-12-19T00:00:00Z,1999-06-03T00:00:00Z,No,No,Calcutta,Yes,Gauhati,1995-01-09T00:00:00Z,Allahabad,1997-03-03T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Subhash Chand,Male,1963-01-01T00:00:00Z,Not Available,Not Available,2020-09-16T00:00:00Z,2024-12-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,Yes
Subhash Chandra Agarwal,Male,1951-09-05T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2013-09-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Agra University,1972,Not Applicable,Not Applicable,No,No,No
Subhash Chandra Nigam,Male,1948-07-01T00:00:00Z,Uttar Pradesh,Not Available,2006-11-20T00:00:00Z,2010-06-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Science,Not Available,1971,Not Applicable,Not Applicable,No,No,No
Subhash Chandra Sharma,Male,1964-10-04T00:00:00Z,Not Available,Not Available,2020-09-16T00:00:00Z,2026-10-03T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1988,Not Applicable,Not Applicable,No,No,No
Sudhir Agarwal,Male,1958-04-24T00:00:00Z,Uttar Pradesh,Not Available,2005-10-05T00:00:00Z,2020-04-23T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Agra University,SCIENCE,Meerut University,1980,1980,Not Available,No,No,No
Sudhir Kumar Saxena,Male,1954-07-04T00:00:00Z,Uttar Pradesh,Not Available,2011-09-05T00:00:00Z,2016-07-03T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,1976,1976,Uttar Pradesh,No,No,No
Suneet Kumar,Male,1961-05-29T00:00:00Z,Not Available,Not Available,2013-09-29T00:00:00Z,2023-05-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1989,1992,Uttar Pradesh,No,Yes,No
Sunil Ambwani,Male,1953-08-23T00:00:00Z,Uttar Pradesh,Not Available,2001-04-24T00:00:00Z,2015-08-21T00:00:00Z,No,No,Allahabad,Yes,Rajasthan,2014-07-30T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Rajasthan,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,Not Available,ALLAHABAD UNIVERSITY,1975,1976,Not Available,No,No,No
Sunil Hali,Male,1951-02-22T00:00:00Z,Jammu & Kashmir,Not Available,2008-03-15T00:00:00Z,2013-02-21T00:00:00Z,No,No,J&K and Ladakh,Yes,Allahabad,2011-07-04T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Jammu University,Science,Jammu University,1973,Not Available,Not Available,No,No,No
Sunita Agarwal,Female,1966-04-30T00:00:00Z,Not Available,Not Available,2011-11-21T00:00:00Z,2028-04-29T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Awadh University,1989,1990,Uttar Pradesh,No,No,No
Surendra Kumar,Male,1951-08-07T00:00:00Z,Uttar Pradesh,Not Available,2011-09-05T00:00:00Z,2013-08-06T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Meerut University,1976,1977,Not Available,No,No,No
Surendra Singh,Male,1952-11-11T00:00:00Z,Uttar Pradesh,Not Available,2008-05-05T00:00:00Z,2014-11-10T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1976,1976,Uttar Pradesh,No,No,No
Surendra Vikram Rathore,Male,1954-08-15T00:00:00Z,Uttar Pradesh,Not Available,2011-09-05T00:00:00Z,2016-08-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1975,Not Applicable,Not Applicable,No,No,No
Suresh Chaurasia,Male,1950-07-21T00:00:00Z,Uttar Pradesh,Not Available,2008-07-21T00:00:00Z,2012-07-20T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,AGRA COLLEGE,1971,1972,Uttar Pradesh,No,No,No
Suresh Kumar Gupta,Male,1961-06-21T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2023-06-20T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1982,1983,Uttar Pradesh,No,No,No
Surya Prakash Kesarwani,Male,1962-07-15T00:00:00Z,Not Available,Not Available,2013-04-12T00:00:00Z,2024-07-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1985,1985,Uttar Pradesh,No,No,No
Sushil Harkauli,Male,1951-08-02T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2013-08-02T00:00:00Z,No,No,Allahabad,Yes,Jharkhand,2009-07-01T00:00:00Z,Madhya Pradesh,2006-06-30T00:00:00Z,Allahabad,2012-10-10T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,Not Available,Allahabad University,Not Available,1976,Not Available,No,No,No
Syed Alam,Male,1950-08-08T00:00:00Z,Jharkhand,Not Available,1994-11-08T00:00:00Z,2012-08-07T00:00:00Z,No,No,Patna,Yes,Allahabad,1994-04-28T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Madhya Pradesh,Allahabad,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,St. Columbus College Hazaribagh,Arts,Patna Law College,1974,1975,Bihar,No,No,No
Syed Husain Rizvi,Male,1962-04-14T00:00:00Z,Not Available,Not Available,2021-03-25T00:00:00Z,2024-04-13T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Syed Nazim Husain Zaidi,Male,1949-02-02T00:00:00Z,Uttar Pradesh,Not Available,2008-07-21T00:00:00Z,2011-02-01T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Lucknow University,Not Available,ALIGARH MUSLIM UNIVERSITY,1973,Not Applicable,Not Applicable,No,No,Yes
Tarun Agarwala,Male,1956-03-03T00:00:00Z,Uttar Pradesh,Not Available,2004-01-07T00:00:00Z,2018-03-02T00:00:00Z,No,No,Allahabad,Yes,Uttarakhand,2009-09-25T00:00:00Z,Allahabad,2012-10-03T00:00:00Z,Meghalaya,2018-02-12T00:00:00Z,Yes,Meghalaya,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,Arts,ALLAHABAD UNIVERSIRTY,Not Available,1981,Uttar Pradesh,No,No,No
Tej Pal Garg,Male,1936-01-14T00:00:00Z,Not Available,Not Available,1994-06-20T00:00:00Z,1998-01-14T00:00:00Z,No,No,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Tej Shanker,Male,Not Available,Not Available,Not Available,1994-02-01T00:00:00Z,1999-04-05T00:00:00Z,No,No,Allahabad,Yes,Madhya Pradesh,1994-02-14T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Udai Dhaon,Male,1947-07-20T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2009-07-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1972,Uttar Pradesh,No,No,No
Uma Nath Singh,Male,1954-01-15T00:00:00Z,Uttar Pradesh,Not Available,2001-10-22T00:00:00Z,2016-01-14T00:00:00Z,No,No,Madhya Pradesh,Yes,Punjab and Haryana,2004-12-02T00:00:00Z,Allahabad,2009-06-30T00:00:00Z,Not Applicable,Not Applicable,Yes,Meghalaya,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,Political Science,Allahabad University,1980,1982,Delhi,No,No,No
Uma Shankar Tripathi,Male,1942-07-04T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2004-07-03T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Allahabad University,Arts,Allahabad University,Not Available,Not Applicable,Not Applicable,No,No,No
Umesh Chandra Srivastava,Male,1956-07-25T00:00:00Z,Uttar Pradesh,Not Available,2016-04-07T00:00:00Z,2018-07-24T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Gorakhpur University,1977,Not Applicable,Not Applicable,No,No,No
Umesh Kumar,Male,1960-07-08T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2022-07-07T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1980,Not Applicable,Not Applicable,No,No,No
Umeshwar Pandey,Male,1945-04-01T00:00:00Z,Uttar Pradesh,Not Available,2002-12-21T00:00:00Z,2007-03-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Allahabad University,Arts,ALLAHABAD UNIVERSITY,1968,Not Applicable,Not Applicable,No,Yes,No
Vashishth Kumar Chaturvedi,Male,1945-09-10T00:00:00Z,Not Available,Not Available,1999-03-26T00:00:00Z,2007-09-09T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1971,Uttar Pradesh,No,No,No
Ved Pal,Male,1949-07-02T00:00:00Z,Uttar Pradesh,Not Available,2008-07-21T00:00:00Z,2011-07-01T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Ved Prakash Vaish,Male,1959-06-27T00:00:00Z,Not Available,Not Available,2013-04-17T00:00:00Z,2021-06-26T00:00:00Z,No,No,Delhi,Yes,Meghalaya,2016-05-23T00:00:00Z,Allahabad,2017-11-27T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Delhi University,1984,1984,Delhi,No,No,No
Venkteshwar Singh,Male,1943-07-22T00:00:00Z,Uttar Pradesh,Not Available,2002-07-05T00:00:00Z,2005-07-21T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Banaras Hindu University,Arts,GORAKHPUR UNIVERSITY,1963,1963,Not Available,No,No,No
Vijai Bajpai,Male,1945-01-15T00:00:00Z,Uttar Pradesh,Not Available,2002-07-05T00:00:00Z,2007-01-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Allahabad University,Arts,AGRA UNIVERSITY,1968,Not Applicable,Not Applicable,No,Yes,No
Vijay Kumar Verma,Male,1948-03-23T00:00:00Z,Uttar Pradesh,Not Available,2006-11-20T00:00:00Z,2010-03-22T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Arts,Not Available,1972,Not Applicable,Not Applicable,No,No,No
Vijay Lakshmi,Female,1956-10-29T00:00:00Z,Uttar Pradesh,Not Available,2014-02-03T00:00:00Z,2018-10-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Banaras Hindu University,1977,1977,Uttar Pradesh,No,No,Yes
Vijay Manahor Sahai,Male,1953-08-13T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2015-08-12T00:00:00Z,No,No,Allahabad,Yes,Gujarat,2010-10-27T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,Yes,Yes,Not Available,Allahabad University,Not Available,Allahabad University,1975,1976,Uttar Pradesh,No,No,No
